Title,Location,Currency,Price,Serviced,Newly Built,Furnished,Bedrooms,Bathrooms,Toilets
500 Square Metres Of Land,Ladoke Akintola Ikeja Lagos,₦,"80,000,000",0,0,0,0 beds,0 baths,0 Toilets
A 4 Plot Of Land,Adefowope Crescent Opebi Opebi Ikeja Lagos,₦,"40,000,000",0,0,0,0 beds,0 baths,0 Toilets
A Luxury 4 Bedroom Duplex With 2 Bq,Esugbayi Street Ikeja Gra Ikeja Lagos,₦,"120,000,000",0,0,0,4 beds,5 baths,5 Toilets
Landed Property,Isaac John Ikeja Gra Ikeja Lagos,₦,"1,000,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land For Sale,Remi Fani Kayode Street Ikeja Lagos,₦,"95,000,000",0,0,0, beds, baths, Toilets
Land,Remi Fani Kayode Street Ikeja Lagos,₦,"85,000,000",0,0,0,0 beds,0 baths,0 Toilets
3 Bedroom Flat,Off Bamgbose Toyin Street Ikeja Lagos,₦,"70,000,000",0,0,0,3 beds,4 baths,4 Toilets
Old Storey Building,Anifowoshe Oba Akran Ikeja Lagos,₦,"50,000,000",0,0,0,0 beds,0 baths,0 Toilets
A Three Bedroom Flat.,Ezekiel Street Toyin Street Ikeja Lagos,₦,"55,000,000",0,0,0,3 beds,2 baths,2 Toilets
Tastefully Built 32 Units Of 3 Bedroom Luxury Flats All Room Ensuite,Ikeja Gra Lagos State Ikeja Gra Ikeja Lagos,₦,"2,200,000,000",0,0,0,3 beds,3 baths,4 Toilets
4 Acres Of Land,Agidingbi Agidingbi Ikeja Lagos,₦,"3,000,000,000",0,0,0,0 beds,0 baths,0 Toilets
4 Bedroom Terraced Apartment,Oduduwa Crescent Gra Ikeja Ikeja Gra Ikeja Lagos,₦,"450,000,000",0,0,0,4 beds,4 baths,5 Toilets
Landed Property For Sale,Land /properties For Sale 1. A Plot Of Land With Tenement Houses On 600 Square Meters. Price:#25m @ Otunba Str Ojodu Ikeja Lagos 2. A Plot Of Land On 686 Square Meters Along Abiodun Adeyemi Str Ojodu Ikeja Lagos Nigeria. Price:#24m 3. A Plot At 54 Aina Ikeja Lagos,₦,"35,000,000",0,0,0, beds, baths, Toilets
Land ( Joint Venture ),Oduduwa Crescent Ikeja Gra Ikeja Lagos,₦,"540,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land ( Joint Venture ),Awuse Estate Opebi Ikeja Lagos,₦,"135,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land ( Joint Venture ),"Adeniyi Jones Street, Adeniyi Jones Ikeja Lagos",₦,"100,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land ( Joint Venture ),Opebi Opebi Ikeja Lagos,₦,"50,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land,Remi Fani Kayode Street Ikeja Gra Ikeja Lagos,₦,"85,000,000",0,0,0,0 beds,0 baths,0 Toilets
1143m2 Land For Sale At Ikeja Gra,Joel Ogunnaike Street Ikeja Lagos,₦,"450,000,000",0,0,0, beds, baths, Toilets
Land,Joel Ogunnaike Street Ikeja Gra Ikeja Lagos,₦,"400,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land For Sale,Akora Estate Adeniyi Jones Ikeja Lagos,₦,"70,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land,Opebi Ikeja Lagos Opebi Ikeja Lagos,₦,"50,000,000",0,0,0,0 beds,0 baths,0 Toilets
20 Acres Of Land For Sale At Ikeja,Ikeja Ikeja Lagos,₦,"81,000,000",0,0,0, beds, baths, Toilets
Newly Built 3 Bedroom Flat,Adeniyi Jones Adeniyi Jones Ikeja Lagos,₦,"65,000,000",0,0,0,3 beds,3 baths,3 Toilets
An Uncompleted Building,Oba Akran Oba Akran Ikeja Lagos,₦,"1,500,000,000",0,0,0,0 beds,0 baths,0 Toilets
A Tastefully Finished 7 Bedroom Detached House For Sale At Ikeja,Anthony Village Ikeja Lagos,₦,"130,000,000",0,0,0, beds, baths, Toilets
Land ( Joint Venture ),"Adeniyi Jones,ikeja,lagos. Adeniyi Jones Ikeja Lagos",₦,"100,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land ( Joint Venture ),"Anifowose, Heart Of Ikeja Lagos Agidingbi Ikeja Lagos",₦,"600,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land ( Joint Venture ),"Curtis Adeniyi Jones Street, Off Adeniran Ogunsanya Adeniyi Jones Ikeja Lagos",₦,"60,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land ( Joint Venture ),"Curtis Adeniyi Jones Street, Off Adeniran Ogunsanya Adeniyi Jones Ikeja Lagos",₦,"60,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land For Sale,Opebi Road Opebi Ikeja Lagos,₦,"50,000,000",0,0,0,0 beds,0 baths,0 Toilets
5 Bedroom Detached House,Adekule Adeniyi Jones Ikeja Lagos,₦,"70,000,000",0,0,0,5 beds,5 baths,6 Toilets
"(direct Brief) 5bedroom Detached House On 800sqm Land For Sale In River Valley Estate Ojodu Berger, Ikeja.",River Valley Ikeja Lagos,₦,"90,000,000",0,0,0, beds, baths, Toilets
5 Bedroom Semi Detached Duplex,"Idowu Adebanjo Street, Off Omofade Crescent, Omole Phase 1 Agidingbi Ikeja Lagos",₦,"75,000,000",0,0,0,5 beds,5 baths,6 Toilets
Land ( Joint Venture ),"Curtis Adeniyi Jones Street, Off Adeniran Ogunsanya Adeniyi Jones Ikeja Lagos",₦,"60,000,000",0,0,0,0 beds,0 baths,0 Toilets
4 Bedroom Semi Detached Duplex For Sale At Ikeja,Ikeja Gra Ikeja Lagos,₦,"145,000,000",0,0,0, beds, baths, Toilets
4 Bedroom Fully Detached Duplex For Sale At Ikeja,Ikeja Gra Ikeja Lagos,₦,"180,000,000",0,0,0, beds, baths, Toilets
5 Bedroom Fully Detached Duplex For Sale At Ikeja,"Ikeja Gra, Lagos Ikeja Lagos",₦,"150,000,000",0,0,0, beds, baths, Toilets
5 Bedroom Duplex For Sale At Ikeja Gra,By Shobo Arobiodu Ikeja Lagos,₦,"120,000,000",0,0,0, beds, baths, Toilets
2 Units Of 4 Bedroom Flats With 2 Units Of 2 Bedroom Flat On 799 Square Metres,"Gbemisola Str ,off Allen Av, Ikeja Allen Avenue Ikeja Lagos",₦,"85,000,000",0,0,0,4 beds,2 baths,10 Toilets
2 Units Of 4 Bedroom Flat With 2 Units Of 2 Bedrooms Flat,"Gbemisola Str ,off Allen Av, Ikeja Allen Avenue Ikeja Lagos",₦,"85,000,000",0,0,0,4 beds,2 baths,4 Toilets
Bareland On 765 Square Metres,"Sylvia Crescent Opp Zenith Bank, Anthony Maryland Ikeja Lagos",₦,"140,000,000",0,0,0,0 beds,0 baths,0 Toilets
7 Acres Of Land At Ikeja For Sale,Ikeja Ikeja Lagos,₦,"3,000,000,000",0,0,0, beds, baths, Toilets
Fully Fenced Bareland,Anuoluwapo Close/regina Omolara Street Opebi Ikeja Lagos,₦,"330,000,000",0,0,0,0 beds,0 baths,0 Toilets
4 Bedroom Fully Detached House Plus Two Rooms Boys Quarters,"House 1, Peace Court, 2/4, Adeyemo Alakija Street Ikeja Gra Ikeja Lagos",₦,"120,000,000",0,0,0,4 beds,4 baths,5 Toilets
3 Bedroom Apartment,"Peace Estate, By Clay Bus Stop, Oregun Lagos Oregun Ikeja Lagos",₦,"38,000,000",0,0,0,3 beds,3 baths,0 Toilets
5 Bedrooms Furnished Duplex At Magodo,Phase2 Alausa Ikeja Lagos,₦,"110,000,000",0,0,0,5 beds,6 baths,6 Toilets
Exqusitely Finished 6 Units Of 5 Bedroom Terrace Duplex,Bella Vista Terraces Ikeja Gra Ikeja Lagos,₦,"140,000,000",0,0,0,5 beds,0 baths,0 Toilets
Block Of Office Space On 3 Floors,Cipm Avenue Ikeja Alausa Ikeja Lagos,₦,"500,000,000",0,0,0,0 beds,0 baths, Toilets
Land For Sale,Adeyemo Alakija Ikeja Gra Ikeja Lagos,₦,"1,650,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land For Sale,Oba Akinjobi Ikeja Gra Ikeja Lagos,₦,"1,200,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land For Sale,Oba Akinjobi Ikeja Gra Ikeja Lagos,₦,"1,000,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land For Sale,Sasegbon Street Ikeja Gra Ikeja Lagos,₦,"1,200,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land For Sale,Adeyemo Alakija Street Ikeja Gra Ikeja Lagos,₦,"600,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land For Sale,Adeyemo Alakija Ikeja Gra Ikeja Lagos,₦,"600,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land For Sale,Sowemimo Ikeja Gra Ikeja Lagos,₦,"400,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land For Sale,Oba Akinjobi Ikeja Gra Ikeja Lagos,₦,"280,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land For Sale,Oba Akinjobi Way Ikeja Gra Ikeja Lagos,₦,"310,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land For Sale,Fani Kayode Ikeja Gra Ikeja Lagos,₦,"300,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land For Sale,Oba Akinjobi Ikeja Gra Ikeja Lagos,₦,"200,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land For Sale,Fani Kayode Ikeja Gra Ikeja Lagos,₦,"200,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land For Sale,Fani Kayode Ikeja Gra Ikeja Lagos,₦,"160,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land For Sale,Fani Kayode Ikeja Gra Ikeja Lagos,₦,"100,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land For Sale,Fani Kayode Ikeja Gra Ikeja Lagos,₦,"95,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land For Sale,Fani Kayode Ikeja Gra Ikeja Lagos,₦,"80,000,000",0,0,0,0 beds,0 baths,0 Toilets
8 Bedroom Duplex With A Bq,"Dosunmu Street Off Isaac John Street, Gra Ikeja Ikeja Gra Ikeja Lagos",₦,"450,000,000",0,0,0,8 beds,8 baths,8 Toilets
Land (title C Of O),Ikeja Ikeja Lagos,$,"25,000,000",0,0,0,0 beds,0 baths,0 Toilets
18725.8 Square Metres Of Land,Ajao Road Adeniyi Jones Ikeja Lagos,₦,"60,000,000",0,0,0,0 beds,0 baths,0 Toilets
5 Bedroom Detached Duplex With Bq,Akora Estate Adeniyi Jones Ikeja Lagos,₦,"160,000,000",0,0,0,5 beds,5 baths,5 Toilets
Land ( Joint Venture ),Oduduwa Crescent Ikeja Gra Ikeja Lagos,₦,"850,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land ( Joint Venture ),"Off Opebi Allen At Salvation, Opebi Ikeja Lagos",₦,"1,000,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land,Opebi Allen Avenue Ikeja Lagos,₦,"500,000",0,0,0,0 beds,0 baths,0 Toilets
8000m2 Of Land For Sale At Ikeja Gra,Adekunle Fajuyi Way Ikeja Lagos,₦,"1,200,000,000",0,0,0, beds, baths, Toilets
6061m2 Of Land For Sale At Ikeja Gra,Oba Akinjobi Way Ikeja Lagos,₦,"910,000,000",0,0,0, beds, baths, Toilets
5942m2 Of Land For Sale At Ikeja Gra,Sasegbon Street Ikeja Lagos,₦,"1,200,000,000",0,0,0, beds, baths, Toilets
4200m2 Of Land For Sale At Sobo Arobiodu Street,Sobo Arobiodu Street Ikeja Lagos,₦,"1,200,000,000",0,0,0, beds, baths, Toilets
4200m2 Of Land For Sale At Ikeja Gra,Oba Akinjiobi Way Ikeja Lagos,₦,"850,000,000",0,0,0, beds, baths, Toilets
4000m2 Of Land For Sale At Ikeja Gra,Adekunle Fajuyi Way Ikeja Lagos,₦,"600,000,000",0,0,0, beds, baths, Toilets
3972m2 Of Land For Sale At Ikeja Gra,Ladoke Akintola Street Ikeja Lagos,₦,"650,000,000",0,0,0, beds, baths, Toilets
3872m2 Of Land For Sale At Ikeja Gra,Ladoke Akintola Street Ikeja Lagos,₦,"700,000,000",0,0,0, beds, baths, Toilets
"3,482m2 Of Land For Sale At Ikeja Gra",Adekunle Fajuyi Way Ikeja Lagos,₦,"500,000,000",0,0,0, beds, baths, Toilets
3361m2 Of Land For Sale At Ikeja Gra,Oba Akinjobi Way Ikeja Lagos,₦,"505,000,000",0,0,0, beds, baths, Toilets
2972m2 Of Land For Sale At Ikeja Gra,Ladoke Akintola Street Ikeja Lagos,₦,"470,000,000",0,0,0, beds, baths, Toilets
2724m2 Of Land For Sale At Ikeja Gra,Ladipo Bateye Street Ikeja Lagos,₦,"450,000,000",0,0,0, beds, baths, Toilets
2700m2 Of Land For Sale At Ikeja Gra,Oba Akinjobi Way Ikeja Lagos,₦,"405,000,000",0,0,0, beds, baths, Toilets
2528m2 Of Land For Sale At Ikeja Gra,Ladoke Akintola Street Ikeja Lagos,₦,"450,000,000",0,0,0, beds, baths, Toilets
1989m2 Of Land For Sale At Ikeja Gra,Isaac John Street Ikeja Lagos,₦,"600,000,000",0,0,0, beds, baths, Toilets
1895m2 Of Land For Sale At Ikeja Gra,Remi Fani Kayode Street Ikeja Lagos,₦,"350,000,000",0,0,0, beds, baths, Toilets
1800m2 Of Land For Sale At Ikeja Gra,Ladipo Bateye Street Ikeja Lagos,₦,"300,000,000",0,0,0, beds, baths, Toilets
1532m2 Of Land For Sale At Ikeja Gra,Oba Akinjobi Way Ikeja Lagos,₦,"280,000,000",0,0,0, beds, baths, Toilets
1500m2 Of Land For Sale At Ikeja Gra,Oba Akinjobi Way Ikeja Lagos,₦,"225,000,000",0,0,0, beds, baths, Toilets
1275m2 Of Land For Sale At Ikeja Gra,Ajisafe Street Ikeja Lagos,₦,"300,000,000",0,0,0, beds, baths, Toilets
1200m2 Of Land For Sale At Shodipo Street,Off Harold Shodipo Street Ikeja Lagos,₦,"300,000,000",0,0,0, beds, baths, Toilets
1200m2 Of Land For Sale At Ikeja Gra,Obo Arobiodu Street Ikeja Lagos,₦,"250,000,000",0,0,0, beds, baths, Toilets
Land For Sale At Bateye Street,Bateye Street Ikeja Lagos,₦,"170,000,000",0,0,0, beds, baths, Toilets
1000m2 Of Land For Sale At Ladipo Bateye Street,Ladipo Bateye Street Ikeja Lagos,₦,"190,000,000",0,0,0, beds, baths, Toilets
1000m2 Of Land For Sale At Ikeja Gra,Adekunle Fajuyi Way Ikeja Lagos,₦,"190,000,000",0,0,0, beds, baths, Toilets
928m2 Of Land For Sale At Ikeja Gra,Remi Fani Kayode Street Ikeja Lagos,₦,"170,000,000",0,0,0, beds, baths, Toilets
740.162m2 Of Land For Sale At Ikeja Gra,Oduduwa Street Ikeja Lagos,₦,"185,000,000",0,0,0, beds, baths, Toilets
575m2 Of Land For Sale At Ikeja Gra,Ajisafe Street Ikeja Lagos,₦,"145,000,000",0,0,0, beds, baths, Toilets
573m2 Of Land For Sale At Ikeja Gra,Shasegbon Street Ikeja Lagos,₦,"70,000,000",0,0,0, beds, baths, Toilets
520m2 Of Land For Sale At Ikeja,Adeyemo Alakija Street Ikeja Lagos,₦,"170,000,000",0,0,0, beds, baths, Toilets
500m2 Of Land For Sale At Oduduwa Street,Oduduwa Street Ikeja Lagos,₦,"125,000,000",0,0,0, beds, baths, Toilets
500m2 Of Land For Sale At Ladipo Bateye Street,Ladipo Bateye Street Ikeja Lagos,₦,"95,000,000",0,0,0, beds, baths, Toilets
475m2 Of Land For Sale At Remi Fanikayode Street,Remi Fani Kayode Street Ikeja Lagos,₦,"95,000,000",0,0,0, beds, baths, Toilets
464m2 Of Land For Sale At Ikeja,Remi Fani Kayode Street Ikeja Lagos,₦,"85,000,000",0,0,0, beds, baths, Toilets
Luxury House With C Of O,Phase 1 Ikeja Lagos,₦,"90,000,000",0,0,0,6 beds,6 baths,6 Toilets
4 Floors Commercial Building,Toyin Street Toyin Street Ikeja Lagos,₦,"300,000,000",0,0,0, beds,0 baths,0 Toilets
A Tastefully Finished 4 Bedroom Duplex With Boys Quarters,Ikeja Gra Ikeja Gra Ikeja Lagos,₦,"200,000,000",0,0,0,4 beds,0 baths,0 Toilets
Open Plan 5floor Office Building,Off John Olugbo St. Unity Road Ikeja Lagos,₦,"400,000,000",0,0,0,3 beds,3 baths,4 Toilets
Land For Sale,Bankole Oregun Lagos Oregun Ikeja Lagos,₦,"75,000,000",0,0,0,0 beds,0 baths,0 Toilets
312sqm Of Land For Sale At Ikeja,Ajao Road Ikeja Lagos,₦,"38,000,000",0,0,0, beds, baths, Toilets
36 Plots Of Land For Sale At Ikeja,Ajao Road Ikeja Lagos,₦,"55,000,000",0,0,0, beds, baths, Toilets
4 Bedroom Semi Duplex For Sale At Ikeja,Omole Phase 1 Ikeja Lagos,₦,"100,000,000",0,0,0, beds, baths, Toilets
Land,Cbd Alausa Ikeja Lagos,₦,"200,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land,Alausa Secretariat Alausa Ikeja Lagos,₦,"45,000,000",0,0,0,0 beds,0 baths,0 Toilets
Empty Land,Off Shrine Alausa Ikeja Lagos,₦,"300,000,000",0,0,0,0 beds,0 baths,0 Toilets
4 Bedroom Duplex,Adekunle Fakunle Street Ikeja Gra Ikeja Lagos,₦,"150,000,000",0,0,0,4 beds,4 baths,5 Toilets
Purpose Built School On 3floors With Play Area,Bank Anthony Way Maryland Ikeja Lagos,₦,"850,000,000",0,0,0,0 beds,0 baths,0 Toilets
Exquisitely Finished 5 Bedroom Detached House,Herbert Macaulay Crescent Ikeja Gra Ikeja Lagos,₦,"170,000,000",0,0,0,5 beds,5 baths,6 Toilets
Twin Terrace 4 Bedroom Duplex,Julie Estate Oregun Ikeja Lagos,₦,"81,000,000",0,0,0,4 beds,4 baths,5 Toilets
Plots Of Land,Beside Zenith Bank Agidingbi Ikeja Lagos,₦,"81,000,000",0,0,0,0 beds,0 baths,0 Toilets
Luxury 4 Unit Of Furnished 4 Bedroom Detached House,Sobo Arobiodun Street Ikeja Gra Ikeja Lagos,₦,"200,000,000",0,0,0,4 beds,4 baths,5 Toilets
4 Bedroom Terrace House With A Room Bq,Opebi Estate Opebi Ikeja Lagos,₦,"65,000,000",0,0,0,4 beds,0 baths,0 Toilets
A Multi Storey Building With Warehouse/ Factory,Ikosi Road Oregun Via 7up Oregun Ikeja Lagos,₦,"1,633,500,000",0,0,0,0 beds,0 baths,0 Toilets
Ipd,Adeyemi Ikeja Lagos,₦,"550,000,000",0,0,0, beds, baths, Toilets
Old Tenament Building,8 Shanu Street Ikeja Lagos,₦,"60,000,000",0,0,0, beds, baths, Toilets
Land ( Joint Venture ),Remi Fani Kayode Street Ikeja Gra Ikeja Lagos,₦,"400,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land ( Joint Venture ),Ikeja Gra Ikeja Lagos,₦,"700,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land ( Joint Venture ),Ikeja Gra Ikeja Lagos,₦,"700,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land ( Joint Venture ),Ladoke Akintola Ikeja Gra Ikeja Lagos,₦,"800,000,000",0,0,0,0 beds,0 baths,0 Toilets
4 Numbers Of All Ensuite 5 Bedrooms Semi Detached Duplex With Bq,Kehinde Akinsette Close Maryland Ikeja Lagos,₦,"240,000,000",0,0,0,5 beds,6 baths,6 Toilets
Twin Duplex,Julie Estate Oregun Ikeja Lagos,₦,"45,000,000",0,0,0,4 beds,4 baths,5 Toilets
Shop,Olowu Street Mobolaji Bank Anthony Way Ikeja Lagos,₦,"5,000,000",0,0,0,0 beds,0 baths,10 Toilets
Land For Sale,Alausa Ikeja Lagos,₦,"10,000,000",0,0,0,0 beds,0 baths,0 Toilets
6 Units Of 5 Bedroom Terrace Duplex With 1 Room Bq Each,Adeyemo Alakija Ikeja Gra Ikeja Lagos,₦,"140,000,000",0,0,0,5 beds,0 baths,0 Toilets
4 Bedroom Terrace Building,Awuse Estate Opebi Ikeja Lagos,₦,"80,000,000",0,0,0,4 beds,0 baths,0 Toilets
An Exquisitely Finished 5 Bedrooms Semi Detached Duplex,Off Ajanaku Opebi Ikeja Lagos,₦,"95,000,000",0,0,0,5 beds,6 baths,7 Toilets
Exquisite Hotel,Off Obafemi Awolowo Way Obafemi Awolowo Way Ikeja Lagos,₦,"2,000,000,000",0,0,0,0 beds,0 baths,0 Toilets
Hotel,Ikaja Ikeja Gra Ikeja Lagos,₦,"6,000,000,000",0,0,0,10 beds,10 baths,10 Toilets
Posh 6 Bedroom Detached House,Gra Ikeja Gra Ikeja Lagos,₦,"200,000,000",0,0,0,6 beds,6 baths,7 Toilets
Fantastic 6 Bedroom Terraced Duplex,Gra Ikeja Gra Ikeja Lagos,₦,"155,000,000",0,0,0,6 beds,6 baths,7 Toilets
4 Bedroom Terrace Duplex,Gra Ikeja Gra Ikeja Lagos,₦,"160,000,000",0,0,0,4 beds,4 baths,5 Toilets
8 Bedroom Mansion,G. R. A Ikeja Gra Ikeja Lagos,₦,"465,000,000",0,0,0,8 beds,9 baths,10 Toilets
5 Bedroom Detached Duplex + An Ensuite Bonus Room,Gra Ikeja Gra Ikeja Lagos,₦,"220,000,000",0,0,0,5 beds,6 baths,6 Toilets
5 Bedroom Terrace Duplex,Gra Ikeja Gra Ikeja Lagos,₦,"130,000,000",0,0,0,5 beds,5 baths,6 Toilets
4 Bedroom Terrace Duplex In Ikeja,Opebi Opebi Ikeja Lagos,₦,"65,000,000",0,0,0,4 beds,4 baths,5 Toilets
2 Plots Of Land,Agbaoku Street Allen Avenue Ikeja Lagos,₦,"50,000,000",0,0,0,0 beds,0 baths,0 Toilets
4 Bedroom Duplex,G. R. A Ikeja Gra Ikeja Lagos,₦,"190,000,000",0,0,0,4 beds,4 baths,5 Toilets
Exclusive Semi Detached 5 Bedroom House In Ikeja Gra,G. R. A Ikeja Gra Ikeja Lagos,₦,"175,000,000",0,0,0,5 beds,5 baths,6 Toilets
Semi Detached 4 Bedroom Duplex At Ikeja,Allen Ikeja Lagos,₦,"70,000,000",0,0,0, beds, baths, Toilets
5 Acres Of Land,Oregun Oregun Ikeja Lagos,₦,"4,000,000,000",0,0,0,0 beds,0 baths,0 Toilets
6 Acres Of Land,Oba Akran Oba Akran Ikeja Lagos,₦,"6,000,000,000",0,0,0,0 beds,0 baths,0 Toilets
2900sqm Of Land At Opebi,Opebi Ikeja Lagos,₦,"250,000,000",0,0,0, beds, baths, Toilets
2 Bedroom Flat + Bq At Ikeja,Allen Ikeja Lagos,₦,"35,000,000",0,0,0,2 beds,2 baths, Toilets
Land,Ogunsolu Street. Mangoro Ikeja Lagos,₦,"30,000,000",0,0,0,0 beds,0 baths,0 Toilets
"Newly Built 8bedroom Duplex With 2 Rooms Bq And Swimming Pool On 1,340 Square Metres",Dosumu Street Ikeja Gra Ikeja Lagos,₦,"600,000,000",0,0,0,8 beds,0 baths,0 Toilets
6 Bedroom House For Sale At Ikeja,Oba Akinjobi Way Ikeja Lagos,₦,"500,000,000",0,0,0, beds, baths, Toilets
8 Bedroom House For Sale At Ikeja,Dosumu Street Ikeja Lagos,₦,"600,000,000",0,0,0, beds, baths, Toilets
Land For Sale At Ikeja,Ikeja Ikeja Lagos,₦,"200,000",0,0,0, beds, baths, Toilets
2 Bedroom Apartment For Sale At Ikeja,Ikeja Ikeja Lagos,₦,"40,000,000",0,0,0, beds, baths, Toilets
2 Bedroom Apartment For Sale At Ikeja,Ikeja Ikeja Lagos,₦,"70,000,000",0,0,0, beds, baths, Toilets
3 Bedroom Apartment For Sale At Ikeja,Ikeja Ikeja Lagos,₦,"70,000,000",0,0,0, beds, baths, Toilets
4560sqm Of Land For Sale At Ikeja,Alausa Ikeja Lagos,₦,"300,000,000",0,0,0, beds, baths, Toilets
5 Bedroom Duplex,Ikeja Ikeja Lagos,₦,"180,000,000",0,0,0,5 beds,5 baths,6 Toilets
5 Bedroom House For Sale At Ikeja,Along Cement Road Ikeja Lagos,₦,"60,000,000",0,0,0, beds, baths, Toilets
5 Bedroom Duplex,Aba Johnson Adeniyi Jones Ikeja Lagos,₦,"90,000,000",0,0,0,5 beds,6 baths,6 Toilets
Warehouse,Adeniyi Jones Adeniyi Jones Ikeja Lagos,₦,"200,000,000",0,0,0,10 beds,0 baths,0 Toilets
Land For Sale,"Oregun Road, Kudirat Abiola Way Oregun Ikeja Lagos",₦,"800,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land,Off Agbaoku Street Opebi Ikeja Lagos,₦,"280,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land For Sale,Remi Fani Kayode Street Ikeja Gra Ikeja Lagos,₦,"380,000,000",0,0,0,0 beds,0 baths,0 Toilets
2 Wings Of 4 Bedroom Semi Detached House,Allen Avenue Allen Avenue Ikeja Lagos,₦,"65,000,000",0,0,0,4 beds,4 baths,4 Toilets
Land ( Joint Venture ),Tunde Gafaru Close Adeniyi Jones Ikeja Lagos,₦,"650,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land,"Admiral Oduwaye Street, Omole Phase 1, Lagos State Alausa Ikeja Lagos",₦,"800,000",0,0,0,0 beds,0 baths,0 Toilets
3 Bedroom Flat,Akinola Cole Off Adeniyi Jones Adeniyi Jones Ikeja Lagos,₦,"35,000,000",0,0,0,0 beds,0 baths,0 Toilets
40 Units Of 3 Bedroom Luxury Terrace Duplexes For Sale At Ikeja,Ikeja Ikeja Lagos,₦,"2,100,000,000",0,0,0, beds, baths, Toilets
"16 Rooms Hotel With 2 Challets, A Bar, Restuarant And To Functional Generators On 1,100 Square Metres Of Land",Off Salvation Road Opebi Ikeja Lagos,₦,"150,000,000",0,0,0,0 beds,0 baths,0 Toilets
An Acre Of Land,Oduduwa Way Ikeja Gra Ikeja Lagos,₦,"700,000,000",0,0,0,0 beds,0 baths,0 Toilets
"3,600 Square Metres Of Land",Ladoke Akintola Ikeja Gra Ikeja Lagos,₦,"800,000,000",0,0,0,0 beds,0 baths,0 Toilets
"8,100 Square Metres Of Land",Behind High Court Ikeja Gra Ikeja Lagos,₦,"1,400,000,000",0,0,0,0 beds,0 baths,0 Toilets
"8,000 Square Metres Of Land",Adekunle Fajuyi Way Ikeja Gra Ikeja Lagos,₦,"1,500,000,000",0,0,0,0 beds,0 baths,0 Toilets
"2,000 Square Metres Of Land",Remi Fani Kayode Street Ikeja Gra Ikeja Lagos,₦,"400,000,000",0,0,0,0 beds,0 baths,0 Toilets
5 Bedroom Detached Duplex,Ikeja G.r.a Ikeja Gra Ikeja Lagos,₦,"200,000,000",0,0,0,5 beds,5 baths,5 Toilets
Land For Sale,Adekunle Fajuyi Way Ikeja Gra Ikeja Lagos,₦,"1,500,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land For Sale,Remi Fani Kayode Street Ikeja Gra Ikeja Lagos,₦,"35,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land For Sale,Remi Fani Kayode Street Ikeja Gra Ikeja Lagos,₦,"35,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land For Sale,Ikeja G.r.a Ikeja Gra Ikeja Lagos,₦,"700,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land For Sale,Oduduwa Way Ikeja Gra Ikeja Lagos,₦,"700,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land For Sale,Ladoke Akintola Ikeja Gra Ikeja Lagos,₦,"800,000,000",0,0,0,0 beds,0 baths,0 Toilets
4 Bedroom Duplex,Opebi Road Opebi Ikeja Lagos,₦,"150,000,000",0,0,0,4 beds,4 baths,4 Toilets
4 Bedroom Detached House With Bq On 60 Square Metres Of Land,Opebi Opebi Ikeja Lagos,₦,"100,000,000",0,0,0,4 beds,0 baths,0 Toilets
