Title,Location,Currency,Price,Serviced,Newly Built,Furnished,Bedrooms,Bathrooms,Toilets
Brand New 4 Bedroom Semi Detached House With Bq,Banana Island Ikoyi Lagos,₦,"20,000,000",0,0,0,0 beds,0 baths,0 Toilets
"A Demolishable Building Consisting 1 Unit 3 Bedroom Flat, Units 2 Bedroom Flat & 2 Units Sefcontain Apartments Plus Bq",Off Alexander Road Lagos State. Old Ikoyi Ikoyi Lagos,₦,"500,000,000",0,0,0,3 beds,4 baths,4 Toilets
A Well Maintained 3 Bedroom Flat,Off Awolowo Road Ikoyi Lagos,₦,"150,000,000",0,0,0,3 beds, baths, Toilets
Land,Banana Island Ikoyi Lagos,₦,"4,800,000,000",0,0,0,0 beds,0 baths,0 Toilets
Waterfront Land,Osborne Foreshore Estate Ikoyi Lagos,₦,"550,000",0,0,0,0 beds,0 baths,0 Toilets
Tastefully Built 5 Bedroom Detached Duplex In Ikoyi,Banana Island Ikoyi Lagos,₦,"400,000,000",0,1,1,5 beds,5 baths,6 Toilets
"Luxurious And Modern 5 Bedroom Detached Waterfront Duplex With Bq, Pool And Elevator", Banana Island Ikoyi Lagos,₦,"950,000,000",0,0,0,5 beds,5 baths,6 Toilets
Newly Built Luxury 3 Bedroom Fully Finished And Fully Serviced Upper Floor Apartment,Cooper Road Old Ikoyi Ikoyi Lagos,₦,"280,000,000",1,1,0,3 beds,4 baths,4 Toilets
A Land Measuring 900 Sqm,Shoreline Estate Ikoyi Lagos,₦,"1,100,000/sqm",0,0,0,0 beds,0 baths,0 Toilets
5 Bedroom Fully Detached Duplex,Zone B Banana Island Ikoyi Lagos,₦,"1,500,000,000/sqm",1,1,0,5 beds,6 baths,6 Toilets
Luxury 3 Bedroom Apartment,Banana Island Ikoyi Lagos,₦,"450,000,000",0,0,1,3 beds,3 baths,4 Toilets
2500sqm Of Land,Macpherson Avenue Macpherson Ikoyi Lagos,₦,"1,600,000,000",0,0,0,0 beds,0 baths,0 Toilets
5 Bedroom Detached Residence,Banana Island Ikoyi Lagos,$,"1,500,000",0,0,0,5 beds,5 baths,6 Toilets
800 Square Meters Of Land For Joint Venture,Parkview Estate Ikoyi Lagos,₦,"500,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land,Phase 1 Osborne Foreshore Estate Ikoyi Lagos,₦,"450,000/sqm",0,0,0,0 beds,0 baths,0 Toilets
Land,Z Banana Island Ikoyi Lagos,₦,"1,100,000/sqm",0,0,0,0 beds,0 baths,0 Toilets
A Well Built 4 Bedroom Terraced Duplex Wit A Bq,Banana Island Road Banana Island Ikoyi Lagos,₦,"300,000,000",0,0,0,4 beds, baths, Toilets
5bedroom Fully Detached Duplex,Mojisola Onikoyi Estate Ikoyi Lagos,₦,"650,000,000",0,0,0,5 beds,5 baths,6 Toilets
Land Measuring 1245sqm,Gerard Road Ikoyi Lagos,₦,"680,000,000",0,0,0,0 beds,0 baths,0 Toilets
5 Bedroom Detached House,Aqua Point Estate Mojisola Onikoyi Estate Ikoyi Lagos,₦,"650,000,000",0,0,0,5 beds,5 baths,6 Toilets
4 Bedroom All En Suite Serviced Apartment With Bq,Off Bourdillon Road Ikoyi Lagos,₦,"170,000,000",1,0,0,3 beds,3 baths,4 Toilets
4 Bedroom Terrace Duplex,Turnbull Road Old Ikoyi Old Ikoyi Ikoyi Lagos,₦,"230,000,000",0,0,0,4 beds,4 baths,5 Toilets
Land Of Sale At Off Gerrard Road Ikoyi,Gerrard Gerard Road Ikoyi Lagos,₦,"12,000,000,000",0,0,0, beds, baths, Toilets
Luxury 6 Units Of 3 Bedroom All Rooms En Suite Apartment With A Room Bq,Banana Island Ikoyi Lagos,$,"15,000,000",1,0,1,3 beds,3 baths,4 Toilets
Elizabeth Grace Court 3,"Osbourne Foreshore 2, Ikoyi Osborne Foreshore Estate Ikoyi Lagos",₦,"150,000,000",0,0,0,4 beds, baths, Toilets
Exquisitely Furnished 5 Bedroom Fully Detached House,Off Queens Drive Old Ikoyi Ikoyi Lagos,₦,"3,000,000,000",0,0,0,5 beds,5 baths,5 Toilets
Waterfront 700sqm Available,Osborne Foreshore Estate Ikoyi Lagos,₦,"250,000,000",0,0,0,0 beds,0 baths,0 Toilets
6bedroom Detached House For Sale Inside Banana Island,Banana Island Banana Island Ikoyi Lagos,₦,"2,200,000,000",0,0,0,6 beds,6 baths,7 Toilets
Luxury 6 Bedroom Fully Detached Duplex,Ikoyi Lagos,₦,"1,800,000,000",0,0,0,6 beds,6 baths,7 Toilets
600sqm Of Land,Keffi Street Ikoyi S.w Ikoyi Lagos,₦,"250,000,000",0,0,0, beds, baths, Toilets
Land,Old Ikoyi Ikoyi Lagos,$,"15,000,000",0,0,0,0 beds,0 baths,0 Toilets
3 Bedroom Flat,Parkview Estate Ikoyi Lagos,₦,"95,000,000",1,1,0,3 beds,3 baths,4 Toilets
746sqm Of Land,Second Avenue Ikoyi Lagos,₦,"450,000,000",0,0,0,0 beds,0 baths,0 Toilets
Well Upgraded 2 Bedroom Apartment,Alimosho Street Dolphin Estate Ikoyi Lagos,₦,"25,000,000",1,0,0,2 beds,2 baths,3 Toilets
18 Units Of 3 Bedroom Flats And And 3 Penthouses,S Banana Island Ikoyi Lagos,₦,"6,500,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land,Old Ikoyi Ikoyi Lagos,₦,"3,900,000,000",0,0,0,0 beds,0 baths,0 Toilets
4 Bedroom Residence,Mojisola Onikoyi Mojisola Onikoyi Estate Ikoyi Lagos,₦,"250,000,000",0,0,0,4 beds,4 baths,5 Toilets
Luxurious 24 Units Of 4 Bedrooms Flat With Bq,Banana Island Ikoyi Lagos,₦,"11,000,000,000",0,0,0,0 beds,0 baths,0 Toilets
A Beautifully Built 4 Bedroom Maisonnette With A Bq,Mojisola Onikoyi Estate Ikoyi Lagos,₦,"320,000,000",0,0,0,4 beds,0 baths,0 Toilets
Land,Osborne Foreshore Estate Ikoyi Lagos,₦,"800,000,000",0,0,0,0 beds,0 baths,0 Toilets
Magnificent 5 Bedroom Detached Duplex,Banana Island Ikoyi Lagos,₦,"1,700,000,000",1,1,1,5 beds,5 baths,6 Toilets
Luxury And Exquisitely Finished 5 Bedroom Semi Detached House,Banana Island Ikoyi Lagos,₦,"550,000,000",0,0,0,4 beds,5 baths,5 Toilets
4 Bedroom Duplex With 2 Rooms Bq,Dolphin Estate Ikoyi Lagos,₦,"150,000,000",0,0,0,4 beds,4 baths,4 Toilets
Spacious And Lovely Environment 4 Bedroom,Parkview Estate Ikoyi Lagos,₦,"280,000,000",0,0,0,4 beds,0 baths,0 Toilets
5bedroom Fully Detached Duplex,Ikoyi Lagos,₦,"650,000,000",0,0,0,5 beds,0 baths,0 Toilets
5 Bedroom Apartment/maisonette.,Ikoyi Lagos,$,"1,500,000",1,1,0,5 beds,5 baths,6 Toilets
Executive Luxury 4 Bedroom Terrace Duplex With 2 Rooms Bq.,Banana Island Ikoyi Lagos,₦,"450,000,000/year",1,1,0,4 beds,4 baths,5 Toilets
3 Bedroom Terraced Duplex,Around Bourdillon Ikoyi Lagos,₦,"220,000,000",1,1,0,3 beds,4 baths,4 Toilets
5 Bedroom Semi Detached Townhouse,Mojisola Onikoyi Estate Banana Island Ikoyi Lagos,₦,"260,000,000",0,0,0,5 beds,5 baths, Toilets
3 Bedroom Luxury Apartments,Ikoyi Lagos,₦,"150,000,000",0,0,0,3 beds, baths, Toilets
4 Bedroom Maisonette With Bq,Off Alfred Rewane. Ikoyi Lagos,₦,"350,000,000",0,1,1,4 beds,4 baths,5 Toilets
5 Bedroom Fully Detached Smart House,Ikoyi Lagos,₦,"900,000,000",0,0,0,5 beds,0 baths,0 Toilets
Land,Olori Mojisola Onikoyi Estate Ikoyi Lagos,₦,"400,000,000",0,1,0,0 beds,0 baths,0 Toilets
4bedroom Maisonette Duplex,Parkview Estate Ikoyi Lagos,₦,"170,000,000",0,1,0,4 beds,5 baths,5 Toilets
"Joint Ventures 2,400sqm Land",Off Queen Drive Ikoyi. Old Ikoyi Ikoyi Lagos,₦,"2,000,000,000/sqm",0,0,0,0 beds,0 baths,0 Toilets
6 Bedroom Detached Duplex With 2 Bq,Banana Island Ikoyi Lagos,$,"1,500,000,000",0,0,0,6 beds,0 baths,0 Toilets
Land,Osborne Foreshore Estate Ikoyi Lagos,₦,"570,000",0,0,0,0 beds,0 baths,0 Toilets
Contemporary 6 Bedroom Fully Detached Mansion With 2 Maid Rooms,Banana Island Ikoyi Lagos,₦,"1,500,000,000",1,1,1,6 beds,6 baths,7 Toilets
3 Bedroom Apartment,Banana Island Road Banana Island Ikoyi Lagos,₦,"220,000,000",1,1,0,3 beds,3 baths,4 Toilets
Fully Furnished 4bedroom Penthouse At Oniru,Ikoyi Lagos,₦,"220,000,000",0,0,0,4 beds,4 baths,5 Toilets
5 Bedroom Detached Duplex With 2 Bq,Ikoyi Lagos,₦,"600,000,000",0,0,0,5 beds,0 baths,0 Toilets
Exquisitely Finished 4 Bedroom Maisonatte With A Room Bq,Ikoyi Ikoyi Lagos,₦,"400,000,000",0,0,0,4 beds,5 baths,5 Toilets
Land,Osborne Foreshore Estate Ikoyi Lagos,₦,"430,000,000",0,0,0,0 beds,0 baths,0 Toilets
Waterfront Luxury 5 Bedroom Fully Detached Duplex With Bq,Banana Island Ikoyi Lagos,₦,"600,000,000",0,1,0,5 beds,5 baths,6 Toilets
Fully Serviced Four(4) Bedroom Terrace With Staff Quarter’s,Banana Island Ikoyi Lagos,₦,"520,000,000",1,1,0,4 beds,4 baths,5 Toilets
5 Bedroom Contemporary House And A Bq,Ikoyi Lagos,₦,"650,000,000",0,1,0,5 beds,5 baths,6 Toilets
1100sqm Waterfront Land With Old Structure,Ikoyi S.w Ikoyi Lagos,₦,"600,000,000",0,0,0,0 beds,0 baths,0 Toilets
5 Bedroom Detached Duplex,Parkview Estate Ikoyi Lagos,₦,"600,000,000",0,0,0,5 beds,0 baths,0 Toilets
Tastefully Finished 3 Bedroom Apartment,Old Ikoyi Ikoyi Lagos,₦,"180,000,000",1,1,0,3 beds,3 baths,4 Toilets
740sqm Land,Thurnbul Rd Ikoyi Lagos,₦,"570,000,000",0,0,0,0 beds,0 baths,0 Toilets
3 Bedroom Flat,Banana Island Ikoyi Lagos,₦,"180,000,000",1,1,0,3 beds,3 baths,4 Toilets
Massive 5 Bedroom Townhouse,Old Ikoyi Ikoyi Lagos,₦,"950,000,000",0,0,0,5 beds,0 baths,0 Toilets
Luxury 4 Bedroom Duplex,By Banana Island Estate Banana Island Ikoyi Lagos,₦,"480,000,000",1,1,1,4 beds,4 baths,4 Toilets
Excellent 3 Bedroom Apartment With A Boys Quarter,Old Ikoyi Old Ikoyi Ikoyi Lagos,₦,"200,000,000",0,0,0,3 beds,4 baths,4 Toilets
Four Bedroom Terrace Duplex,Parkview Estate Ikoyi Lagos,₦,"145,000,000",0,0,0,4 beds,4 baths,5 Toilets
5 Bedroom Semi Detached Duplex,Banana Island Ikoyi Lagos,$,"1,300,000,000",0,0,0,5 beds,0 baths,0 Toilets
6 Bedroom Contemporary House And A Bq,Banana Island Ikoyi Lagos,$,"1,200,000",0,1,0,6 beds,6 baths,7 Toilets
5 Bedrooms Fully Detached Duplex With 2 Bq,Banana Island Ikoyi Lagos,₦,"650,000,000",0,1,0,5 beds,5 baths,6 Toilets
4 Bedroom Semi Detached Duplex With 2 Rooms Bq.,Osborne Estate Phase 1 Osborne Foreshore Estate Ikoyi Lagos,₦,"250,000,000",0,0,0,4 beds,4 baths,0 Toilets
Serviced 5 Bedroom Maisonette With Bq,Banana Island Ikoyi Lagos,₦,"600,000,000",1,1,0,5 beds,5 baths,6 Toilets
"Water Front Luxury 5 Bedroom Detached Duplex With Swimming Pool, Cinema, Gym And Bq",Banana Island Ikoyi Lagos,₦,"580,000,000",1,1,0,5 beds,6 baths,6 Toilets
5 Bedroom Semi Detached Duplex With Bq,Banana Island Ikoyi Lagos,₦,"450,000,000",0,0,0,5 beds, baths, Toilets
2 Bedroom Smart Luxury Apartment,Ikoyi Lagos,₦,"170,000,000",0,0,0,2 beds,3 baths,3 Toilets
Luxury 4 Bedroom With Excellent Facilities,Banana Island Ikoyi Lagos,₦,"480,000,000",1,1,1,4 beds,4 baths,5 Toilets
Land,Ilubirin Estate Osborne Foreshore Estate Ikoyi Lagos,₦,"750,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land,Milverton Road Old Ikoyi Ikoyi Lagos,₦,"770,000",0,0,0,0 beds,0 baths,0 Toilets
2805 Sqm Of Land,Osborne Foreshore Estate Ikoyi Lagos,₦,"420,000",0,0,0,0 beds,0 baths,0 Toilets
Land,"Oworoshoki, Victoria Island, Ikoyi Ikoyi Lagos",₦,"1,000,000",0,0,0,0 beds,0 baths,0 Toilets
5bedroom Detached Duplex,Banana Island Ikoyi Lagos,₦,"1,600,000,000",0,0,0,5 beds,0 baths,0 Toilets
3 Bedroom With An Attached Bq At Ikoyi,Gerard Road Ikoyi Lagos,₦,"170,000,000",0,1,0,4 beds,5 baths, Toilets
5 Bedroom Fully Detached Duplex,Ikoyi Lagos,₦,"850,000,000",0,1,0,5 beds,5 baths,6 Toilets
4 Bedroom Maisonette + Bq,Osborne Foreshore Estate Ikoyi Lagos,₦,"130,000,000",0,0,0,4 beds,4 baths,5 Toilets
Magnificent Edifice On An Exclusive Island,Banana Island Ikoyi Lagos,₦,"750,000,000",0,1,0,5 beds,5 baths,6 Toilets
"Joint Venture 10,000 Sqm",Parkview Estate Ikoyi Lagos,₦,"500,000",0,0,0,0 beds,0 baths,0 Toilets
Exquisite 5 Bedroom Detached Duplex,Ikoyi Lagos,₦,"950,000,000",0,1,0,7 beds,8 baths,8 Toilets
6000sqm Plot Of Land,Ikoyi Lagos,₦,"2,500,000,000",0,0,0,0 beds,0 baths,0 Toilets
4bedroom Terrace Duplex,Banana Island Ikoyi Lagos,₦,"480,000,000",1,1,0,4 beds,4 baths,5 Toilets
"This Lovely 5 Bedroom Semi Detached Duplex With Two Bqs, Three Living Rooms And A Study Is Located In A Secured Estate",Ikoyi Lagos,₦,"310,000,000",0,1,0,5 beds,5 baths,6 Toilets
3 Bedroom Pent House,Osborne Phase 2 Osborne Foreshore Estate Ikoyi Lagos,₦,"140,000,000",0,0,0,3 beds,0 baths,0 Toilets
"4 Bedroom Terraces With Bq, Swimming Pool And Gym",Phase 2 Osborne Foreshore Estate Ikoyi Lagos,₦,"175,000,000",1,1,0,4 beds,4 baths,5 Toilets
1340sqm Of Land,Close Off Acacia Osborne Foreshore Estate Ikoyi Lagos,₦,"380,000,000",0,0,0,0 beds,0 baths,0 Toilets
"6 Bedrooms, 2 Unique Living Rooms",Banana Island Ikoyi Lagos,₦,"1,500,000,000",0,0,0,6 beds,0 baths,0 Toilets
Filling Station,Awolowo Road Ikoyi Lagos,₦,"2,500,000,000/sqm",0,0,0,0 beds,0 baths,0 Toilets
Land,Banana Island Ikoyi Lagos,₦,"1,000,000/sqm",0,0,0,0 beds,0 baths,0 Toilets
2500sqm Corner Piece Land.,Bayo Kuku And Kingsway Road Opposite The Garden Ikoyi Ikoyi S.w Ikoyi Lagos,₦,"2,200,000,000/sqm",0,0,0,0 beds,0 baths,0 Toilets
"Serviced 3 Bedroom Apartment With Swimming Pool, Gym, Cinema",Ikoyi Lagos,₦,"155,000,000",1,1,0,3 beds,3 baths,4 Toilets
"Serviced Luxury 3 Bedroom Apartment With Swimming Pool, Gym And Bq",Ikoyi Lagos,₦,"210,000,000",1,1,0,3 beds,3 baths,4 Toilets
Waterfront 4 Bedroom Semi Detached House With A Bq,Ikoyi Lagos,₦,"280,000,000",1,1,0,4 beds,4 baths,5 Toilets
5 Bedroom Maisonette With 2 Rooms Boy's Quarter, Banana Island Ikoyi Lagos,$,"1,200,000",0,0,0,5 beds,0 baths,0 Toilets
Land,Ikoyi Lagos,₦,"2,200,000,000",0,0,0,0 beds,0 baths,0 Toilets
Joint Ventures Land,Ikoyi Lagos,₦,"4,500,000,000",0,0,0,0 beds,0 baths,0 Toilets
Brand New 4 Bedroom Apartment,Old Ikoyi Ikoyi Lagos,₦,"550,000,000",0,0,0,4 beds,4 baths,5 Toilets
4 Bedroom Detached House,Dolphin Estate Ikoyi Lagos,₦,"200,000,000",0,0,0,4 beds,4 baths,5 Toilets
4 Bedroom Terrace Duplex With Bq,Ikoyi Lagos,₦,"190,000,000",0,0,0,4 beds,4 baths,5 Toilets
4 Bedroom Terrace Duplex With A Room Bq,Ikoyi Lagos,₦,"240,000,000",0,0,0,4 beds,4 baths,5 Toilets
2 Bedroom Apartment,Ikoyi Lagos,₦,"170,000,000",0,0,0,0 beds,0 baths,0 Toilets
4 Bedroom Terrace,Ikoyi Lagos,₦,"420,000,000",0,0,0,0 beds,0 baths,0 Toilets
4 Bedroom Apartment,Ikoyi Lagos,₦,"180,000,000",0,0,0,0 beds,0 baths,0 Toilets
4 Bedroom Terrace House,Kingsway Road Old Ikoyi Ikoyi Lagos,₦,"250,000,000",0,0,0,4 beds,4 baths,5 Toilets
Available Land,Banana Island Ikoyi Lagos,₦,"1,100,000/sqm",0,0,0,0 beds,0 baths,0 Toilets
Available Land,Banana Island Ikoyi Lagos,₦,"1,000,000/sqm",0,0,0,0 beds,0 baths,0 Toilets
6 Bedroom Fully Detached Duplex,Parkview Estate Ikoyi Lagos,₦,"600,000,000",0,0,0,6 beds,6 baths,7 Toilets
Deluxe 5 Bedroom Maisonette With Bq,Ikoyi Lagos,₦,"550,000,000",0,0,0,5 beds,5 baths,6 Toilets
Luxury Finished 4 Bedroom Townhouse,Banana Island Ikoyi Lagos,₦,"450,000,000",0,0,0,0 beds,0 baths,0 Toilets
Available Land,Osborne Foreshore Estate Ikoyi Lagos,₦,"1,200,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land,Osborne Foreshore Estate Ikoyi Lagos,₦,"1,400,000,000",0,0,0,0 beds,0 baths,0 Toilets
1661.827 Square Meters Land,Oba Elegushi Road Ikoyi Lagos,₦,"1,200,000,000",0,0,0,0 beds,0 baths,0 Toilets
Available Land,Ikoyi Lagos,₦,"1,400,000,000",0,0,0,0 beds,0 baths,0 Toilets
Available Land,Banana Island Ikoyi Lagos,₦,"1,950,000,000",0,0,0,0 beds,0 baths,0 Toilets
10 Unit Of 3 Bedroom Flat With Bq And One 4 Bedroom Penthouse With Bq,Old Ikoyi Ikoyi Lagos,₦,"2,300,000,000",0,0,0,0 beds,0 baths,0 Toilets
Available Land,Old Ikoyi Ikoyi Lagos,₦,"400,000,000",0,0,0,0 beds,0 baths,0 Toilets
Available Land,Ikoyi Lagos,₦,"1,200,000,000",0,0,0,0 beds,0 baths,0 Toilets
Available Land,Royal Palm Drive Ikoyi Lagos,₦,"300,000,000",0,0,0,0 beds,0 baths,0 Toilets
2700 Square Meters Waterfront Property,Alexander Road Ikoyi Lagos,₦,"2,000,000,000",0,0,0,0 beds,0 baths,0 Toilets
Available Land,2nd Avenue Extension Ikoyi Lagos,₦,"750,000,000",0,0,0,0 beds,0 baths,0 Toilets
Available Land,Banana Island Ikoyi Lagos,₦,"650,000,000",0,0,0,0 beds,0 baths,0 Toilets
Available Land,"Mekwuen Road, Off Queens Drive Ikoyi Lagos",₦,"600,000/sqm",0,0,0,0 beds,0 baths,0 Toilets
Available Land,Bedwell Road Ikoyi Lagos,₦,"750,000/sqm",0,0,0,0 beds,0 baths,0 Toilets
Fully Furnished Luxury 4 Bedroom Massionette With A Bq,Osborne Foreshore Estate Ikoyi Lagos,₦,"150,000,000",0,0,0,4 beds,4 baths,5 Toilets
1700m² Waterfront Land,Olori Mojisola Onikoyi Estate Ikoyi Lagos,₦,"1,500,000,000",0,0,0,0 beds,0 baths,0 Toilets
Available Land,Alexandra Road Ikoyi Lagos,₦,"1,800,000,000",0,0,0,0 beds,0 baths,0 Toilets
4 Bedroom Semi Detached Duplex With A Bq,Banana Island Ikoyi Lagos,₦,"300,000,000",0,0,0,4 beds,4 baths,5 Toilets
Waterfront Brand New 4 Bedroom Terrace Duplex,Mojisola Onikoyi Estate Ikoyi Lagos,₦,"350,000,000",0,0,0,4 beds,4 baths,5 Toilets
3 Bedroom Fully Detached House,Awolowo Road Ikoyi Lagos,₦,"185,000,000",0,0,0,3 beds, baths, Toilets
4 Bedroom Terrace Duplex With 2 Bq,Ikoyi Lagos,₦,"260,000,000",0,0,0,4 beds,4 baths,5 Toilets
Available Land,Old Ikoyi Ikoyi Lagos,₦,"1,400,000,000",0,0,0,0 beds,0 baths,0 Toilets
Newly Built 5 Bedroom Luxury Maisonette,Banana Island Ikoyi Lagos,₦,"650,000,000",0,0,0,0 beds,0 baths,0 Toilets
Available Land,Banana Island Ikoyi Lagos,₦,"1,100,000/sqm",0,0,0,0 beds,0 baths,0 Toilets
Luxury 3 Bedroom Apartment,Gerard Road Ikoyi Lagos,₦,"165,000,000",0,0,0,3 beds,3 baths,4 Toilets
3 Bedroom Apartment,Ikoyi Lagos,₦,"180,000,000",0,0,0,3 beds, baths, Toilets
6 Bedroom Fully Detached Duplex,Parkview Estate Ikoyi Lagos,₦,"600,000,000",0,0,0,6 beds,6 baths,7 Toilets
Luxury 4 Bedroom Apartments,Banana Island Ikoyi Lagos,₦,"185,000,000",0,0,0,4 beds,4 baths,4 Toilets
"Luxury 3 Bedroom Duplex With A Study, Gym, Swimming Pool", Banana Island Ikoyi Lagos,₦,"165,000,000",0,0,0,0 beds,0 baths,0 Toilets
4 Bedroom Terrace Duplex With Bq,Ikoyi Lagos,₦,"190,000,000",0,0,0,4 beds,4 baths,5 Toilets
Available Land,Old Ikoyi Ikoyi Lagos,₦,"12,000,000,000",0,0,0,0 beds,0 baths,0 Toilets
Available Land,Banana Island Ikoyi Lagos,₦,"1,150,000/sqm",0,0,0,0 beds,0 baths,0 Toilets
3 Bedroom Flat,Ikoyi Lagos,₦,"200,000,000",0,0,0,3 beds,3 baths,3 Toilets
4 Bedroom Terraces With Bq,Osborne Foreshore Estate Ikoyi Lagos,₦,"185,000,000",0,0,0,4 beds,4 baths,5 Toilets
Waterfront 5 Bedroom Fully Detached Duplex,Ikoyi Lagos,₦,"600,000,000",0,0,0,5 beds,5 baths,6 Toilets
Waterfront Brand New 5 Bedroom Semi Detached House,Mojisola Onikoyi Estate Ikoyi Lagos,₦,"450,000,000",0,0,0,5 beds,5 baths,6 Toilets
Well Finished 4 Bedroom Semi Detached Duplex With Bq,Banana Island Ikoyi Lagos,₦,"500,000,000",0,0,0,4 beds,4 baths,5 Toilets
Available Land,Osborne Foreshore Estate Ikoyi Lagos,₦,"220,000,000",0,0,0,0 beds,0 baths,0 Toilets
Awe Inspiring 3bedroom Apartment+bq,Ikoyi Lagos,₦,"150,000,000",0,0,0,0 beds,0 baths,0 Toilets
4 Bedroom Maisonette Apartment.,Cecilia Noyes Place Banana Island Ikoyi Lagos,$,"950,000",0,0,0,4 beds,0 baths,0 Toilets
5 Bedroom Terrace Duplex With 2 Bq,Banana Island Ikoyi Lagos,₦,"650,000,000",0,0,0,5 beds,5 baths,6 Toilets
3 Bedroom Apartment,Ikoyi Lagos,₦,"175,000,000",0,0,0,3 beds,3 baths,3 Toilets
"About 1,800sqms Of Land With 5 Bedroom",Banana Island Ikoyi Lagos,₦,"2,500,000,000",0,0,0,0 beds,0 baths,0 Toilets
4 Bedroom Flat,Off Kingsway Road Old Ikoyi Ikoyi Lagos,₦,"160,000,000",0,0,0,4 beds,4 baths,5 Toilets
6 Bedrooms Fully Detached Duplex,Banana Island Ikoyi Lagos,₦,"900,000,000",0,0,0,0 beds,0 baths,0 Toilets
Available Land,Parkview Estate Ikoyi Lagos,₦,"450,000,000",0,0,0,0 beds,0 baths,0 Toilets
4 Bedroom Terrace Duplex With Bq,Ikoyi Lagos,₦,"190,000,000",0,0,0,4 beds,4 baths,5 Toilets
Available Land,Glover Road Ikoyi Lagos,₦,"5,000,000,000",0,0,0,0 beds,0 baths,0 Toilets
Luxury 3 Bedroom Apartment With Bq,Banana Island Ikoyi Lagos,₦,"170,000,000",0,0,0,3 beds,3 baths,3 Toilets
4 Bedroom Pent House,Thompson Prive Ikoyi Lagos,₦,"650,000,000",0,0,0,4 beds, baths, Toilets
Land,Banana Island Ikoyi Lagos,₦,"1,500,000,000",0,0,0,0 beds,0 baths,0 Toilets
Available Land,Old Ikoyi Ikoyi Lagos,₦,"2,000,000,000",0,0,0,0 beds,0 baths,0 Toilets
4 Bedroom Terrace Duplex With Bq,Ikoyi Lagos,₦,"250,000,000",0,0,0,4 beds,4 baths,5 Toilets
Massive 6 Bedroom Detached Duplex With Bq,Banana Island Ikoyi Lagos,₦,"1,600,000,000",0,0,0,0 beds,0 baths,0 Toilets
Plots Of Land,Banana Island Ikoyi Lagos,₦,"1,150,000",0,0,0,0 beds,0 baths,0 Toilets
Available Land,Osborne Foreshore Estate Ikoyi Lagos,₦,"1,400,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land,Banana Island Ikoyi Lagos,₦,"1,300,000",0,0,0,0 beds,0 baths,0 Toilets
4 Bedroom Fully Detached Duplex With A Bq,Ikoyi Lagos,₦,"380,000,000",0,0,0,4 beds,4 baths,5 Toilets
Available Lands,Banana Island Ikoyi Lagos,₦,"1,300,000/sqm",0,0,0,0 beds,0 baths,0 Toilets
Luxury Finished 4 Bedroom Semi Detached,Banana Island Ikoyi Lagos,₦,"500,000,000",0,0,0,0 beds,0 baths,0 Toilets
Available Land,Banana Island Ikoyi Lagos,₦,"1,100,000/sqm",0,0,0,0 beds,0 baths,0 Toilets
Available Land,Ikoyi Lagos,₦,"1,100,000/sqm",0,0,0,0 beds,0 baths,0 Toilets
Land,Banana Island Ikoyi Lagos,₦,"1,200,000,000",0,0,0,0 beds,0 baths,0 Toilets
"3 Bedroom Flat With Swimming Pool, Gym And Bq",Banana Island Ikoyi Lagos,₦,"210,000,000",0,0,0,3 beds,3 baths,3 Toilets
Available Land,Banana Island Ikoyi Lagos,₦,"1,300,000/sqm",0,0,0,0 beds,0 baths,0 Toilets
Available Land,Banana Island Ikoyi Lagos,$,"15,000,000",0,0,0,0 beds,0 baths,0 Toilets
Well Built 4 Bedroom Terrace Duplex,Banana Island Ikoyi Lagos,₦,"700,000,000",0,0,0,4 beds,4 baths,5 Toilets
Exquisitely Finished 3 Bedroom Apartment,Ikoyi Lagos,₦,"150,000,000",0,0,0,3 beds,3 baths,3 Toilets
Available Land,Banana Island Ikoyi Lagos,$,"15,000,000",0,0,0,0 beds,0 baths,0 Toilets
Available Land,Parkview Estate Ikoyi Lagos,₦,"350,000,000",0,0,0,0 beds,0 baths,0 Toilets
3 Bedroom Apartment,Ikoyi Lagos,₦,"180,000,000",0,0,0,0 beds,0 baths,0 Toilets
Available Land,Banana Island Ikoyi Lagos,₦,"1,000,000/sqm",0,0,0,0 beds,0 baths,0 Toilets
Land,Banana Island Ikoyi Lagos,₦,"1,250,000,000",0,0,0,0 beds,0 baths,0 Toilets
Available Land,Bedwell Road Ikoyi Lagos,₦,"750,000/sqm",0,0,0,0 beds,0 baths,0 Toilets
4 Bedroom Penthouse Maisonette With Bq,Ikoyi Lagos,₦,"400,000,000",0,0,0,4 beds,4 baths,5 Toilets
4bedroom Massionette,Banana Island Ikoyi Lagos,₦,"155,000,000",0,0,0,4 beds,4 baths,5 Toilets
Brand New 4 Bedroom Terrace Duplex With Bq,Bourdillon Ikoyi Lagos,₦,"240,000,000",0,0,0,4 beds,4 baths,5 Toilets
3 Bedroom Apartment.,Osborne Foreshore Estate Ikoyi Lagos,₦,"140,000,000",0,0,0,3 beds,3 baths,3 Toilets
Executive Massive 5 Bedroom Fully Detached Duplex,Banana Island Ikoyi Lagos,₦,"1,100,000,000",0,0,0,5 beds,5 baths,6 Toilets
